0	0.0
1	0.26962452158446976
2	0.25079748568167953
3	0.0703052045741735
4	0.05650336547557261
5	0.06852863006478022
6	0.03225049295895769
7	0.02981023230026942
8	0.0221060096983162
9	0.024776941762552115
10	0.01726089846512461
11	0.013914139651301725
12	0.013049121880498048
13	0.01098117296409721
14	0.011059075149304091
15	0.008806993795141533
16	0.007804382554362067
17	0.007098204304045147
18	0.006335369919032313
19	0.005582652700929464
20	0.005315559494505872
21	0.004683236562631839
22	0.0044080496226802605
23	0.003947718528275964
24	0.003648250387740422
25	0.0033639579975698565
26	0.0030250329060853747
27	0.0028682168189806145
28	0.002606182196012015
29	0.002349206156498408
30	0.0021650737187366895
31	0.002060866899563849
32	0.0019242851462790578
33	0.0017694924925562945
34	0.0016106529720695372
35	0.0015145398864246842
36	0.0014477665848187863
37	0.0013385011821909535
38	0.001228224062872122
39	0.001165497628030218
40	0.0010997360431153184
41	0.0010066581075434608
42	9.206621888085923E-4
43	9.166153220445985E-4
44	7.88127302287795E-4
45	7.891390189787934E-4
46	7.284360175188862E-4
47	6.859439164969512E-4
48	6.495221156210068E-4
49	6.272643484190409E-4
50	6.14112031436061E-4
51	5.908425475430966E-4
52	5.159755124092111E-4
53	5.06870062190225E-4
54	4.997880453532358E-4
55	4.3706161051133174E-4
56	4.0468667639938124E-4
57	3.8951092603440446E-4
58	3.834406258884137E-4
59	3.3690165810248485E-4
60	3.5410084184945857E-4
61	3.23749341119505E-4
62	3.611828586864478E-4
63	3.2273762442850654E-4
64	2.9440955708054986E-4
65	2.458471559126241E-4
66	2.266245387836535E-4
67	2.58999472895604E-4
68	2.4078857245763183E-4
69	2.0335505489068906E-4
70	1.9728475474469834E-4
71	2.1246050510967515E-4
72	1.810972876887231E-4
73	1.8413243776171847E-4
74	1.8210900437972156E-4
75	1.5883952048675713E-4
76	1.578278037957587E-4
77	1.618746705597525E-4
78	1.3759346997578963E-4
79	1.5378093703176488E-4
80	1.315231698297989E-4
81	1.3051145313880045E-4
82	1.2241771961081282E-4
83	1.3253488652079735E-4
84	1.2140600291981437E-4
85	9.510136895385459E-5
86	1.1027711931883139E-4
87	8.498420204387006E-5
88	9.408965226285614E-5
89	8.599591873486852E-5
90	7.689046851588244E-5
91	9.408965226285614E-5
92	8.903106880786387E-5
93	8.397248535287161E-5
94	7.284360175188863E-5
95	6.4749868223901E-5
96	7.385531844288708E-5
97	6.576158491489946E-5
98	6.27264348419041E-5
99	6.677330160589791E-5
100	5.665613469591337E-5
101	6.0703001459907185E-5
102	4.856240116792575E-5
103	4.3503817712933485E-5
104	5.159755124092111E-5
105	4.552725109493039E-5
106	5.564441800491492E-5
107	4.451553440393194E-5
108	5.463270131391647E-5
109	4.6538967785928843E-5
110	3.844523425794122E-5
111	3.844523425794122E-5
112	3.945695094893967E-5
113	3.6421800875944314E-5
114	3.6421800875944314E-5
115	3.136321742095205E-5
116	3.743351756694277E-5
117	4.0468667639938126E-5
118	2.4281200583962875E-5
119	2.933978403895514E-5
120	2.7316350656958234E-5
121	2.933978403895514E-5
122	2.225776720196597E-5
123	2.7316350656958234E-5
124	3.3386650802948955E-5
125	2.1246050510967516E-5
126	2.4281200583962875E-5
127	1.922261712897061E-5
128	2.1246050510967516E-5
129	1.922261712897061E-5
130	1.7199183746973704E-5
131	2.1246050510967516E-5
132	2.0234333819969063E-5
133	2.1246050510967516E-5
134	1.7199183746973704E-5
135	1.5175750364976796E-5
136	1.1128883600982984E-5
137	1.7199183746973704E-5
138	1.1128883600982984E-5
139	1.4164033673978343E-5
140	1.4164033673978343E-5
141	2.0234333819969063E-5
142	1.4164033673978343E-5
143	8.093733527987625E-6
144	5.058583454992266E-6
145	7.082016836989172E-6
