0	1.94
1	0.962
2	0.951
3	0.976
4	1.97
5	0.97
6	0.987
7	0.983
8	0.961
9	0.963
10	0.984
11	0.997
12	0.976
13	0.977
14	0.977
15	0.984
16	0.975
17	0.985
18	0.991
19	0.986
20	0.996
21	0.985
22	0.982
23	0.984
24	0.956
25	0.987
26	0.994
27	0.991
28	0.975
29	0.986
30	0.994
31	0.988
32	0.99
33	0.976
34	0.983
35	0.987
36	0.996
37	0.983
38	0.991
39	0.977
40	0.979
41	0.99
42	0.994
43	0.985
44	0.979
45	0.975
46	0.988
47	1.979
48	0.987
49	0.99
50	0.992
51	0.969
52	0.982
53	0.99
54	0.985
55	0.984
56	0.979
57	1.988
58	0.973
59	0.968
60	0.994
61	0.994
62	0.989
63	0.995
64	0.987
65	0.986
66	0.995
67	0.995
68	0.998
69	0.98
70	0.977
71	0.98
72	0.982
73	0.993
74	0.988
75	0.987
76	0.976
77	0.988
78	0.994
79	0.984
80	0.992
81	0.978
82	0.991
83	0.971
84	0.985
85	1.975
86	0.989
87	0.992
88	0.984
89	0.977
90	0.99
91	0.997
92	0.987
93	0.99
94	0.983
95	0.988
96	3.982
97	0.992
98	0.973
99	0.984
100	0.977
101	0.997
102	0.989
103	0.992
104	0.994
105	0.982
106	0.973
107	0.988
108	0.992
109	0.984
110	0.995
111	0.986
112	0.997
113	0.992
114	1.992
115	0.997
116	0.995
117	0.992
118	1.992
119	0.991
120	0.986
121	0.981
122	0.991
123	0.988
124	0.994
125	0.983
126	0.99
127	0.988
128	0.991
129	0.992
130	0.989
131	0.986
132	0.994
133	0.994
134	0.986
135	0.981
136	0.989
137	0.998
138	0.989
139	0.987
140	0.989
141	0.983
142	0.981
143	0.99
144	0.988
145	0.996
146	0.984
147	0.986
148	0.984
149	0.98
150	0.995
151	0.994
152	0.992
153	0.99
154	0.982
155	0.993
156	0.994
157	0.992
158	0.966
159	0.992
160	0.98
161	0.994
162	0.992
163	0.995
164	0.993
165	0.994
166	0.992
167	0.993
168	0.992
169	0.978
170	0.994
171	0.995
172	0.997
173	0.988
174	0.991
175	0.986
176	0.993
177	0.991
178	0.996
179	0.99
180	0.989
181	0.988
182	0.987
183	0.977
184	0.996
185	0.988
186	0.993
187	0.991
188	0.988
189	0.993
190	0.988
191	0.984
192	0.996
193	0.995
194	0.997
195	0.993
196	0.993
197	0.986
198	0.991
199	0.984
200	0.997
201	0.99
202	1.991
203	0.99
204	0.998
205	0.987
206	0.997
207	0.994
208	0.995
209	0.988
210	0.992
211	0.99
212	0.988
213	0.993
214	0.973
215	0.977
216	0.991
217	0.991
218	0.992
219	0.993
220	0.989
221	0.985
222	0.986
223	0.998
224	0.991
225	0.991
226	0.986
227	0.99
228	0.991
229	0.993
230	0.998
231	0.993
232	0.989
233	0.993
234	0.99
235	0.995
236	0.997
237	0.997
238	0.991
239	0.99
240	0.993
241	0.987
242	0.977
243	0.995
244	0.99
245	0.99
246	0.986
247	0.986
248	0.994
249	0.988
250	0.988
251	0.995
252	0.995
253	0.985
254	0.989
255	0.984
256	0.992
257	0.985
258	0.994
259	0.984
260	0.994
261	1.987
262	0.991
263	0.983
264	0.989
265	0.983
266	0.99
267	0.993
268	0.996
269	0.994
270	0.992
271	0.991
272	0.985
273	1.9849999999999999
274	0.997
275	1.983
276	0.994
277	0.992
278	0.988
279	0.99
280	1.988
281	0.994
282	0.996
283	0.993
284	0.996
285	0.997
286	0.982
287	0.985
288	0.989
289	0.99
290	0.99
291	0.985
292	0.995
293	0.992
294	0.991
295	0.992
296	0.996
297	0.992
298	1.9889999999999999
299	0.979
300	0.985
301	0.986
302	0.998
303	0.995
304	0.993
305	0.984
306	0.983
307	0.992
308	0.996
309	0.996
310	0.981
311	0.989
312	0.992
313	0.994
314	0.989
315	0.998
316	0.996
317	0.992
318	0.995
319	0.988
320	0.995
321	0.996
322	0.986
323	0.992
324	1.994
325	0.991
326	0.983
327	0.992
328	0.986
329	0.989
330	0.982
331	0.974
332	0.982
333	0.997
334	0.993
335	0.993
336	0.984
337	0.989
338	0.997
339	0.98
340	0.988
341	0.986
342	0.988
343	0.985
344	0.996
345	0.991
346	0.996
347	0.997
348	0.983
349	0.993
350	0.993
351	0.985
352	0.985
353	0.986
354	0.985
355	0.984
356	0.993
357	0.993
358	0.99
359	0.99
360	0.989
361	0.99
362	0.986
363	0.986
364	0.985
365	0.984
366	0.984
367	0.986
368	0.989
369	0.986
370	0.989
371	0.993
372	0.984
373	0.99
374	0.984
375	1.9929999999999999
376	0.991
377	0.975
378	0.991
379	0.973
380	0.99
381	0.992
382	0.983
383	0.984
384	0.99
385	0.991
386	0.989
387	0.989
388	0.992
389	0.982
390	0.993
391	0.993
392	0.993
393	0.996
394	0.991
395	0.994
396	0.995
397	1.986
398	0.997
399	0.992
400	0.989
401	0.993
402	0.996
403	0.991
404	0.991
405	0.993
406	0.985
407	0.996
408	0.979
409	0.987
410	0.995
411	0.99
412	0.989
413	0.987
414	0.989
415	0.99
416	0.993
417	0.978
418	0.994
419	0.991
420	0.979
421	0.987
422	0.997
423	0.989
424	0.991
425	0.989
426	0.993
427	0.993
428	0.99
429	0.985
430	0.996
431	0.996
432	0.987
433	0.994
434	0.993
435	1.992
436	0.995
437	0.993
438	0.991
439	0.984
440	0.99
441	0.995
442	0.973
443	0.996
444	0.999
445	0.991
446	0.992
447	0.984
448	0.992
449	0.991
450	1.996
451	0.997
452	0.99
453	0.994
454	0.997
455	0.995
456	0.996
457	0.973
458	0.97
459	0.987
460	1.971
461	0.983
462	0.986
463	0.995
464	0.993
465	0.977
466	0.985
467	0.988
468	0.99
469	0.993
470	0.994
471	0.997
472	0.997
473	0.991
474	0.986
475	0.997
476	0.99
477	0.996
478	0.988
479	0.992
480	0.986
481	0.985
482	0.993
483	0.977
484	0.995
485	0.989
486	0.98
487	0.984
488	0.978
489	0.988
490	2.996
491	0.994
492	0.991
493	0.995
494	0.98
495	0.984
496	0.987
497	1.987
498	0.991
499	0.99
500	0.993
501	0.988
502	0.986
503	0.996
504	0.984
505	0.99
506	0.987
507	0.994
508	0.996
509	0.963
510	0.993
511	0.982
512	0.999
513	0.991
514	0.989
515	0.987
516	0.993
517	0.984
518	0.984
519	0.988
520	0.993
521	0.994
522	0.989
523	0.987
524	0.987
525	0.989
526	0.987
527	0.99
528	0.992
529	0.991
530	0.995
531	0.993
532	0.992
533	0.995
534	0.998
535	0.992
536	0.994
537	0.985
538	0.99
539	0.986
540	0.993
541	0.996
542	0.989
543	0.987
544	0.992
545	0.992
546	1.9889999999999999
547	1.9929999999999999
548	0.986
549	0.994
550	0.989
551	0.988
552	0.989
553	0.997
554	0.989
555	0.997
556	0.992
557	0.991
558	0.986
559	0.988
560	0.994
561	0.99
562	0.994
563	0.988
564	0.982
565	0.984
566	0.993
567	0.994
568	0.99
569	0.985
570	0.982
571	0.993
572	0.991
573	0.99
574	0.994
575	0.992
576	0.989
577	0.992
578	0.987
579	0.96
580	0.987
581	0.986
582	0.985
583	0.99
584	0.988
585	0.994
586	0.992
587	0.992
588	0.996
589	0.989
590	0.991
591	0.982
592	0.992
593	0.986
594	0.988
595	0.981
596	0.998
597	0.995
598	0.988
599	0.995
600	0.984
601	0.996
602	0.987
603	0.996
604	1.994
605	0.992
606	0.985
607	0.981
608	0.978
609	0.999
610	0.997
611	0.984
612	0.986
613	0.987
614	0.988
615	0.981
616	0.993
617	1.9929999999999999
618	0.989
619	0.997
620	0.979
621	0.988
622	0.994
623	0.993
624	0.994
625	0.996
626	0.996
627	0.992
628	1.994
629	1.992
630	0.989
631	0.997
632	0.99
633	0.991
634	0.994
635	0.973
636	0.99
637	0.99
638	0.995
639	0.991
640	0.994
641	0.994
642	0.995
643	0.988
644	0.995
645	1.9929999999999999
646	0.995
647	0.994
648	0.991
649	0.989
650	0.982
