0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.3652120580754431	0.3650360959168683	0.35861636944580927	0.3708199842062436	1.2057041298461136E-5	1.0163916346836046E-5	1.4896728725898771E-5	0.3630598887082192	0.367364227442667
2.0	0.5036028091811139	0.5062104591096407	0.48427609937044275	0.5163327258041754	8.357605921814695E-5	9.399508771284652E-5	7.315703072344738E-5	0.4979365424287236	0.5092690759335041
3.0	0.09103325673594984	0.09198004166991901	0.082326706561415	0.10475419412566896	4.774682415815248E-5	4.0905046396136596E-5	5.458860192016835E-5	0.0867504515841135	0.09531606188778617
4.0	0.025407302160174255	0.026461325523549708	0.01907961834758074	0.030170265656054168	1.1517992113554037E-5	1.2580288999475943E-5	1.045569522763213E-5	0.023303792747230514	0.027510811573117997
5.0	0.007749493865828188	0.00780759176074621	0.006055455965825208	0.00934480312273922	1.2088704142613527E-6	1.321509224455235E-6	1.0962316040674705E-6	0.0070680251150093115	0.008430962616647065
6.0	0.003186989724271695	0.0033493009697662295	0.0023671327866407635	0.004109163122843617	3.126429073574061E-7	3.208189732342833E-7	3.0446684148052894E-7	0.0028404281867485284	0.0035335512617948616
7.0	0.0015369651754264695	0.0014830945237585338	0.0010779388847686334	0.0022957955548423333	1.5644052129529506E-7	7.747090132843612E-8	3.4070296788463273E-7	0.0012918158522358873	0.0017821144986170517
8.0	8.018363633273543E-4	7.564697677257577E-4	5.403879985829826E-4	0.001382090989328412	7.15656600621277E-8	2.794897738813165E-8	1.7333791963478516E-7	6.360272442492199E-4	9.676454824054888E-4
9.0	4.534681130247406E-4	3.9724669019461085E-4	2.9020836960937953E-4	8.083928428147316E-4	3.6118656317565255E-8	1.6292608474227194E-8	8.23794346186874E-8	3.3567446713942187E-4	5.712617589100594E-4
10.0	2.961437229792615E-4	2.4915472508427736E-4	1.6111568105900035E-4	5.651285617377903E-4	2.0248734643682094E-8	1.1611423738146488E-8	3.320470100198551E-8	2.0794647868718107E-4	3.843409672713419E-4
11.0	1.9258369151677586E-4	1.7110625698558805E-4	6.304652833791338E-5	4.3887643624317764E-4	1.0825630337592245E-8	6.068840744476823E-9	1.796081472726538E-8	1.2809513322548332E-4	2.570722498080684E-4
12.0	1.3809381007490561E-4	1.3408326570800468E-4	4.5033234527080984E-5	2.8356628186488415E-4	4.696611215795367E-9	3.147244445701827E-9	7.0206613709356775E-9	9.561734406536159E-5	1.8057027608444964E-4
13.0	1.0994501957618333E-4	9.214485170688322E-5	3.102289489643357E-5	2.5922215338545135E-4	5.1198134333712524E-9	2.2538868075443787E-9	1.1806975560300623E-8	6.559609029301009E-5	1.5429394885935657E-4
14.0	8.801224474499486E-5	7.907124319011429E-5	2.601920217120235E-5	2.0217326248595047E-4	3.2728794781256548E-9	1.929000363058238E-9	5.28869815072678E-9	5.2553686112180244E-5	1.2347080337780946E-4
15.0	7.088971934756657E-5	6.005410875198554E-5	1.200886254055493E-5	1.6332616234620537E-4	2.8364992287669024E-9	1.454925829523317E-9	6.060170493668602E-9	3.7879576304509446E-5	1.0389986239062369E-4
16.0	5.116245241848203E-5	4.4027340978747804E-5	7.005169815323709E-6	1.4412553333953873E-4	2.020977574571691E-9	9.084480443559364E-10	4.616879811741784E-9	2.3298878615980297E-5	7.902602622098376E-5
17.0	3.56449154367415E-5	2.407125090267191E-5	9.00618725064119E-6	1.1610112407907287E-4	1.1497479732820921E-9	4.159456589365014E-10	2.861953373421804E-9	1.462856034324233E-5	5.666127053024067E-5
18.0	2.3030057024117868E-5	1.0007185158944122E-5	6.005410875198554E-6	7.615207569516324E-5	5.83070858036903E-10	1.6570609169017848E-10	2.2525299234238006E-9	8.063678009023517E-6	3.799643603921222E-5
19.0	1.0314972321351089E-5	6.0041248337607936E-6	0.0	5.310605278741647E-5	2.3371948812694525E-10	6.279491672627739E-11	6.325434880618369E-10	8.394418053933001E-7	1.979050283730888E-5
