0	0.0
1	0.257803
2	0.224845
3	0.067727
4	0.054431
5	0.06896
6	0.031886
7	0.032485
8	0.024
9	0.026138
10	0.019367
11	0.015833
12	0.014183
13	0.012748
14	0.012247
15	0.009825
16	0.009047
17	0.008175
18	0.007225
19	0.006624
20	0.006072
21	0.005487
22	0.005155
23	0.004585
24	0.004292
25	0.003946
26	0.003578
27	0.003369
28	0.00308
29	0.002883
30	0.002754
31	0.002469
32	0.002291
33	0.002114
34	0.00209
35	0.001944
36	0.001815
37	0.001671
38	0.001494
39	0.001484
40	0.001409
41	0.001335
42	0.001252
43	0.001117
44	0.001087
45	0.00105
46	9.19E-4
47	9.05E-4
48	8.59E-4
49	8.79E-4
50	8.01E-4
51	7.33E-4
52	7.2E-4
53	6.6E-4
54	6.58E-4
55	6.21E-4
56	5.93E-4
57	5.54E-4
58	5.77E-4
59	5.13E-4
60	4.98E-4
61	4.6E-4
62	4.64E-4
63	3.98E-4
64	4.0E-4
65	3.98E-4
66	4.01E-4
67	3.96E-4
68	3.26E-4
69	3.23E-4
70	3.34E-4
71	3.01E-4
72	2.92E-4
73	3.0E-4
74	2.5E-4
75	2.92E-4
76	2.43E-4
77	2.55E-4
78	2.49E-4
79	2.29E-4
80	2.34E-4
81	2.22E-4
82	2.03E-4
83	2.06E-4
84	1.9E-4
85	1.88E-4
86	1.75E-4
87	1.93E-4
88	1.64E-4
89	1.26E-4
90	1.59E-4
91	1.61E-4
92	1.4E-4
93	1.31E-4
94	1.29E-4
95	1.53E-4
96	1.22E-4
97	1.12E-4
98	1.22E-4
99	1.39E-4
100	1.16E-4
101	1.27E-4
102	9.7E-5
103	1.08E-4
104	1.09E-4
105	9.5E-5
106	1.08E-4
107	9.1E-5
108	1.09E-4
109	1.04E-4
110	1.05E-4
111	7.9E-5
112	7.9E-5
113	7.3E-5
114	8.0E-5
115	9.4E-5
116	8.2E-5
117	7.0E-5
118	7.3E-5
119	7.1E-5
120	8.5E-5
121	7.5E-5
122	6.9E-5
123	6.2E-5
124	5.3E-5
125	6.6E-5
126	6.5E-5
127	7.9E-5
128	6.4E-5
129	6.0E-5
130	6.1E-5
131	6.4E-5
132	4.7E-5
133	4.9E-5
134	4.9E-5
135	4.9E-5
136	5.4E-5
137	4.7E-5
138	5.1E-5
139	4.0E-5
140	4.6E-5
141	5.0E-5
142	4.3E-5
143	5.6E-5
144	5.7E-5
145	3.1E-5
146	5.7E-5
147	3.4E-5
148	4.0E-5
149	5.1E-5
150	4.9E-5
151	3.1E-5
152	4.2E-5
153	4.4E-5
154	3.1E-5
155	3.3E-5
156	4.0E-5
157	4.0E-5
158	3.3E-5
159	2.9E-5
160	3.8E-5
161	3.2E-5
162	3.2E-5
163	2.6E-5
164	3.5E-5
165	2.3E-5
166	3.5E-5
167	3.6E-5
168	3.3E-5
169	2.8E-5
170	2.9E-5
171	2.6E-5
172	3.1E-5
173	2.1E-5
174	2.4E-5
175	2.2E-5
176	3.3E-5
177	1.9E-5
178	2.7E-5
179	1.8E-5
180	2.2E-5
181	3.1E-5
182	2.1E-5
183	2.3E-5
184	2.5E-5
185	2.8E-5
186	2.7E-5
187	2.0E-5
188	1.9E-5
189	2.3E-5
190	1.5E-5
191	2.1E-5
192	1.4E-5
193	1.9E-5
194	2.8E-5
195	1.7E-5
196	2.2E-5
197	2.2E-5
198	2.3E-5
199	1.4E-5
200	1.7E-5
201	1.6E-5
202	2.1E-5
203	1.8E-5
204	2.2E-5
205	2.0E-5
206	1.4E-5
207	1.2E-5
208	2.0E-5
209	2.1E-5
210	1.8E-5
211	1.3E-5
212	2.2E-5
213	2.0E-5
214	1.3E-5
215	1.4E-5
216	1.7E-5
217	1.4E-5
218	5.0E-6
219	1.6E-5
220	9.0E-6
221	1.6E-5
222	1.3E-5
223	1.6E-5
224	1.0E-5
225	1.7E-5
226	1.9E-5
227	1.3E-5
228	1.5E-5
229	1.3E-5
230	1.0E-5
231	1.7E-5
232	1.2E-5
233	1.0E-5
234	9.0E-6
235	8.0E-6
236	1.7E-5
237	1.5E-5
238	1.0E-5
239	1.1E-5
240	9.0E-6
241	1.1E-5
242	1.0E-5
243	1.4E-5
244	9.0E-6
245	1.3E-5
246	1.3E-5
247	1.3E-5
248	1.3E-5
249	1.1E-5
250	1.6E-5
251	1.2E-5
252	1.2E-5
253	9.0E-6
254	7.0E-6
255	1.4E-5
256	1.2E-5
257	1.8E-5
258	1.2E-5
259	1.0E-5
260	8.0E-6
261	1.2E-5
262	7.0E-6
263	1.4E-5
264	4.0E-6
265	9.0E-6
266	1.1E-5
267	1.4E-5
268	5.0E-6
269	7.0E-6
270	1.2E-5
271	1.0E-5
272	8.0E-6
273	7.0E-6
274	5.0E-6
275	8.0E-6
276	1.0E-5
277	8.0E-6
278	6.0E-6
279	6.0E-6
280	8.0E-6
281	5.0E-6
282	9.0E-6
283	7.0E-6
284	4.0E-6
285	6.0E-6
286	1.1E-5
287	1.3E-5
288	6.0E-6
289	8.0E-6
290	7.0E-6
291	1.0E-5
292	6.0E-6
293	7.0E-6
294	8.0E-6
295	4.0E-6
296	6.0E-6
297	6.0E-6
298	5.0E-6
299	2.0E-6
300	8.0E-6
301	4.0E-6
302	3.0E-6
303	4.0E-6
304	4.0E-6
305	8.0E-6
306	7.0E-6
307	5.0E-6
308	3.0E-6
309	1.0E-5
310	5.0E-6
311	3.0E-6
312	2.0E-6
313	6.0E-6
314	5.0E-6
315	6.0E-6
316	7.0E-6
317	4.0E-6
318	3.0E-6
319	6.0E-6
320	7.0E-6
321	8.0E-6
322	3.0E-6
323	5.0E-6
324	4.0E-6
325	3.0E-6
326	8.0E-6
327	4.0E-6
328	3.0E-6
329	6.0E-6
330	2.0E-6
331	3.0E-6
332	1.0E-6
333	9.0E-6
334	3.0E-6
335	2.0E-6
336	6.0E-6
337	4.0E-6
338	2.0E-6
339	1.0E-6
340	1.0E-6
341	2.0E-6
342	5.0E-6
343	4.0E-6
344	6.0E-6
345	4.0E-6
346	4.0E-6
347	3.0E-6
348	3.0E-6
349	5.0E-6
350	3.0E-6
351	5.0E-6
352	6.0E-6
353	1.0E-6
354	5.0E-6
355	3.0E-6
356	5.0E-6
357	3.0E-6
358	3.0E-6
359	5.0E-6
360	2.0E-6
361	1.0E-6
362	1.0E-6
363	4.0E-6
364	5.0E-6
365	3.0E-6
366	2.0E-6
367	3.0E-6
368	3.0E-6
369	3.0E-6
370	5.0E-6
371	2.0E-6
372	4.0E-6
373	2.0E-6
374	3.0E-6
375	4.0E-6
376	2.0E-6
377	6.0E-6
378	1.0E-6
379	4.0E-6
380	3.0E-6
381	1.0E-6
382	2.0E-6
383	2.0E-6
384	3.0E-6
385	1.0E-6
386	5.0E-6
387	2.0E-6
388	2.0E-6
389	5.0E-6
390	3.0E-6
391	0.0
392	3.0E-6
393	1.0E-6
394	4.0E-6
395	3.0E-6
396	3.0E-6
397	0.0
398	4.0E-6
399	3.0E-6
400	0.0
401	2.0E-6
402	1.0E-6
403	1.0E-6
404	4.0E-6
405	0.0
406	1.0E-6
407	4.0E-6
408	2.0E-6
409	2.0E-6
410	0.0
411	5.0E-6
412	2.0E-6
413	2.0E-6
414	0.0
415	1.0E-6
416	1.0E-6
417	3.0E-6
418	2.0E-6
419	1.0E-6
420	1.0E-6
421	1.0E-6
422	2.0E-6
423	0.0
424	1.0E-6
425	0.0
426	2.0E-6
427	2.0E-6
428	1.0E-6
429	1.0E-6
430	1.0E-6
431	3.0E-6
432	2.0E-6
433	0.0
434	0.0
435	1.0E-6
436	1.0E-6
437	1.0E-6
438	1.0E-6
439	0.0
440	0.0
441	1.0E-6
442	1.0E-6
443	2.0E-6
444	0.0
445	1.0E-6
446	4.0E-6
447	2.0E-6
448	0.0
449	2.0E-6
450	1.0E-6
451	2.0E-6
452	3.0E-6
453	0.0
454	0.0
455	1.0E-6
456	2.0E-6
457	0.0
458	0.0
459	0.0
460	0.0
461	2.0E-6
462	0.0
463	0.0
464	1.0E-6
465	1.0E-6
466	1.0E-6
467	0.0
468	0.0
469	0.0
470	0.0
471	1.0E-6
472	1.0E-6
473	0.0
474	0.0
475	0.0
476	0.0
477	0.0
478	1.0E-6
479	0.0
480	1.0E-6
481	0.0
482	0.0
483	2.0E-6
484	0.0
485	1.0E-6
486	0.0
487	2.0E-6
488	0.0
489	1.0E-6
490	0.0
491	1.0E-6
492	0.0
493	0.0
494	2.0E-6
495	0.0
496	0.0
497	2.0E-6
498	1.0E-6
499	0.0
500	1.0E-6
501	2.0E-6
502	0.0
503	1.0E-6
504	2.0E-6
505	1.0E-6
506	0.0
507	0.0
508	1.0E-6
509	1.0E-6
510	1.0E-6
511	2.0E-6
512	1.0E-6
513	0.0
514	0.0
515	0.0
516	1.0E-6
517	0.0
518	1.0E-6
519	0.0
520	0.0
521	1.0E-6
522	0.0
523	1.0E-6
524	1.0E-6
525	1.0E-6
526	1.0E-6
527	1.0E-6
528	0.0
529	0.0
530	1.0E-6
531	1.0E-6
532	1.0E-6
533	0.0
534	1.0E-6
535	0.0
536	1.0E-6
537	0.0
538	0.0
539	0.0
540	0.0
541	0.0
542	0.0
543	0.0
544	0.0
545	0.0
546	0.0
547	0.0
548	1.0E-6
549	0.0
550	0.0
551	0.0
552	0.0
553	0.0
554	1.0E-6
555	0.0
556	1.0E-6
557	1.0E-6
558	1.0E-6
559	0.0
560	1.0E-6
561	0.0
562	0.0
563	0.0
564	0.0
565	0.0
566	0.0
567	0.0
568	0.0
569	0.0
570	1.0E-6
571	2.0E-6
572	0.0
573	0.0
574	0.0
575	0.0
576	0.0
577	0.0
578	0.0
579	0.0
580	0.0
581	0.0
582	0.0
583	1.0E-6
584	0.0
585	0.0
586	0.0
587	1.0E-6
588	0.0
589	1.0E-6
590	0.0
591	0.0
592	0.0
593	0.0
594	0.0
595	0.0
596	0.0
597	0.0
598	0.0
599	0.0
600	0.0
601	0.0
602	0.0
603	0.0
604	0.0
605	0.0
606	1.0E-6
607	0.0
608	1.0E-6
609	0.0
610	0.0
611	0.0
612	0.0
613	0.0
614	0.0
615	0.0
616	0.0
617	0.0
618	0.0
619	0.0
620	0.0
621	1.0E-6
622	0.0
623	0.0
624	0.0
625	1.0E-6
626	0.0
627	0.0
628	0.0
629	0.0
630	0.0
631	0.0
632	0.0
633	0.0
634	0.0
635	0.0
636	0.0
637	0.0
638	0.0
639	0.0
640	0.0
641	0.0
642	0.0
643	0.0
644	0.0
645	0.0
646	0.0
647	0.0
648	0.0
649	0.0
650	0.0
651	0.0
652	1.0E-6
653	0.0
654	0.0
655	0.0
656	0.0
657	0.0
658	0.0
659	0.0
660	0.0
661	1.0E-6
662	0.0
663	0.0
664	0.0
665	0.0
666	0.0
667	0.0
668	0.0
669	0.0
670	0.0
671	0.0
672	0.0
673	0.0
674	0.0
675	0.0
676	0.0
677	0.0
678	0.0
679	0.0
680	0.0
681	0.0
682	0.0
683	1.0E-6
684	0.0
685	0.0
686	0.0
687	0.0
688	0.0
689	0.0
690	1.0E-6
691	0.0
692	0.0
693	0.0
694	0.0
695	0.0
696	0.0
697	0.0
698	0.0
699	0.0
700	0.0
701	0.0
702	0.0
703	0.0
704	0.0
705	0.0
706	0.0
707	0.0
708	0.0
709	0.0
710	0.0
711	0.0
712	1.0E-6
713	0.0
714	0.0
715	0.0
716	0.0
717	0.0
718	0.0
719	0.0
720	0.0
721	0.0
722	0.0
723	0.0
724	0.0
725	0.0
726	0.0
727	0.0
728	0.0
729	1.0E-6
730	0.0
731	0.0
732	0.0
733	0.0
734	0.0
735	0.0
736	0.0
737	0.0
738	0.0
739	0.0
740	0.0
741	0.0
742	0.0
743	0.0
744	0.0
745	1.0E-6
